event_id,customer_id,feature,action,timestamp,session_id,user_agent
EVT-002566,CUST-393,api_gateway,disabled,2024-03-17T08:56:09Z,c8383c8d-229f-421d-be91-b54c815a6c51,Mozilla/5.0 (Windows NT 5.01; bem-ZM; rv:1.9.1.20) Gecko/3511-05-07 15:46:59 Firefox/6.0
EVT-002567,CUST-137,audit_log,configured,2024-03-07T21:37:26Z,6c275224-0046-4c0c-bb83-114a5fde222d,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.1)
EVT-002568,CUST-069,bulk_import,used,2024-03-14T08:50:48Z,ac4b79a2-1d0f-47b2-a0dc-9d36e91001f2,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.1)
EVT-002569,CUST-471,dashboard,enabled,2024-03-12T22:32:11Z,37a8e3ce-2069-4e39-99ea-b45fab608c64,Opera/8.14.(Windows NT 6.0; ia-FR) Presto/2.9.163 Version/12.00
EVT-002570,CUST-345,dashboard,disabled,2024-03-15T14:30:40Z,2baf024d-ad6a-4939-a37f-a237cb75805b,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/14.0.843.0 Mobile/67B604 Safari/535.2"
EVT-002571,CUST-326,bulk_import,enabled,2024-03-16T02:08:19Z,14a3304c-3bfe-4c95-9a88-84096e2f5154,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0)
EVT-002572,CUST-450,bulk_import,viewed,2024-03-18T14:59:17Z,0bf2feaa-d3a9-4a8d-bec9-8b880865fcaa,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.0)
EVT-002573,CUST-256,export_tools,disabled,2024-03-27T06:57:48Z,2b1a72f8-7519-45b6-b497-14b8ee887f49,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6794-02-03 06:38:51 Firefox/11.0
EVT-002574,CUST-370,bulk_import,configured,2024-03-30T10:28:59Z,55de7219-7e69-46e5-b728-346735db11ee,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/30.0.814.0 Safari/533.1"
EVT-002575,CUST-424,user_management,used,2024-03-23T01:40:42Z,3f64cb21-95e6-4ba6-b792-c19b213a5e32,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3; rv:1.9.5.20) Gecko/2482-02-11 09:45:01 Firefox/3.6.5
EVT-002576,CUST-118,user_management,disabled,2024-03-12T21:43:05Z,69dea439-5246-46a6-b4a1-347b02b75d04,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7780-04-26 20:18:37 Firefox/3.8
EVT-002577,CUST-046,custom_fields,error,2024-03-23T12:00:23Z,cbe87925-2db5-422b-b440-3cd8ae7b5e8c,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_8 rv:4.0; de-LI) AppleWebKit/531.26.5 (KHTML, like Gecko) Version/4.0 Safari/531.26.5"
EVT-002578,CUST-380,reporting,viewed,2024-03-20T21:28:56Z,5fd68015-67bc-41bf-bd6d-fa03162df5c4,Opera/8.65.(Windows 98; Win 9x 4.90; vi-VN) Presto/2.9.187 Version/11.00
EVT-002579,CUST-051,api_gateway,error,2024-03-30T06:03:00Z,95d6aa94-7fe9-42e1-8399-7d526ed1d205,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1 rv:4.0; fur-IT) AppleWebKit/532.16.6 (KHTML, like Gecko) Version/4.0 Safari/532.16.6"
EVT-002580,CUST-350,bulk_import,enabled,2024-03-30T02:18:51Z,060a5ec3-8485-47a3-a4fa-a3d661ee5c12,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; hne-IN) AppleWebKit/531.31.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.31.5"
EVT-002581,CUST-128,automation_rules,viewed,2024-03-19T17:39:00Z,786827f2-47e9-413f-8408-9e6dd0703ce6,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/59.0.890.0 Mobile/80Z337 Safari/535.0"
EVT-002582,CUST-147,user_management,configured,2024-03-11T13:28:26Z,92116260-dfc0-4f10-8740-143d9f420db4,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.1)
EVT-002583,CUST-460,webhooks,error,2024-03-06T07:14:50Z,9c59b7f6-203f-474e-a041-4805bdce2975,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3848-11-04 12:25:07 Firefox/3.8
EVT-002584,CUST-245,automation_rules,configured,2024-03-10T04:20:56Z,4d5881c8-c717-4a7d-84c8-bfb4feca7fdb,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.1)
EVT-002585,CUST-300,audit_log,used,2024-03-19T20:59:51Z,63c3ee60-22d6-43b2-824d-47da9a2febff,Opera/8.23.(Windows NT 10.0; doi-IN) Presto/2.9.165 Version/10.00
EVT-002586,CUST-157,workflow_builder,configured,2024-03-21T04:03:15Z,592aa26c-ff25-49d2-90bc-569ccceb287e,Mozilla/5.0 (Android 4.4.2; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0
EVT-002587,CUST-347,api_gateway,configured,2024-03-09T01:38:43Z,e8217381-4e09-410d-be6e-524465264d3b,Opera/8.68.(Windows NT 6.1; ca-AD) Presto/2.9.166 Version/10.00
EVT-002588,CUST-103,automation_rules,disabled,2024-03-23T14:53:11Z,92c719e3-bca0-40eb-b17c-aae527b0ecfb,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/54.0.846.0 Safari/535.2"
EVT-002589,CUST-349,custom_fields,configured,2024-03-25T06:25:01Z,0fbaaaba-67ed-498f-b15c-998b95d650e5,Mozilla/5.0 (Windows 98; mt-MT; rv:1.9.1.20) Gecko/3662-12-29 20:37:16 Firefox/10.0
EVT-002590,CUST-371,reporting,disabled,2024-03-26T01:07:21Z,9720efbf-cb40-4deb-b774-571ecf61a3e6,Opera/9.66.(Windows NT 5.2; ca-AD) Presto/2.9.189 Version/10.00
EVT-002591,CUST-132,custom_fields,viewed,2024-03-20T09:24:38Z,53a0319f-7425-457a-9a9c-ecfd343981ba,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/26.0.894.0 Safari/531.2"
EVT-002592,CUST-019,bulk_import,viewed,2024-03-24T16:39:58Z,ac0d4e02-fc15-4826-b3a6-53abbb5b7ded,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.1)
EVT-002593,CUST-131,integrations,used,2024-03-10T12:46:12Z,ac782766-9afe-4c4c-93ed-e4c8f689a619,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/15.0.850.0 Mobile/35W471 Safari/534.0"
EVT-002594,CUST-179,bulk_import,used,2024-03-27T05:25:54Z,a51ca362-f253-4ad3-91d2-152922091ae2,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_8 rv:5.0; ru-UA) AppleWebKit/533.22.7 (KHTML, like Gecko) Version/4.0.2 Safari/533.22.7"
EVT-002595,CUST-310,workflow_builder,disabled,2024-03-23T10:00:07Z,9ae45979-98cf-411a-8b18-247bf1019dc3,Mozilla/5.0 (Windows NT 11.0; ak-GH; rv:1.9.1.20) Gecko/9919-06-16 14:52:23 Firefox/8.0
EVT-002596,CUST-453,export_tools,used,2024-03-28T18:21:06Z,ea1725be-c0bd-48d8-9b00-67c66ae81d4a,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.0)
EVT-002597,CUST-367,dashboard,configured,2024-03-30T18:37:30Z,8755792b-ca18-47a6-b413-f7881ba704fc,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; nl-AW) AppleWebKit/533.1.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.1.6"
EVT-002598,CUST-143,custom_fields,error,2024-03-10T23:14:00Z,c1837629-9da9-4ea1-90af-e0c432043de9,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/34.0.841.0 Safari/536.1"
EVT-002599,CUST-153,webhooks,configured,2024-03-11T11:04:52Z,3be59199-b4bc-4065-8b82-81811cb8c790,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.4.2 (KHTML, like Gecko) Version/5.0.2 Safari/533.4.2"
EVT-002600,CUST-377,workflow_builder,configured,2024-03-22T12:42:13Z,c09de425-a8fa-4b6a-af0a-35605b14ac87,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/25.0.845.0 Mobile/63Q603 Safari/535.1"
EVT-001300,CUST-354,audit_log,disabled,2024-03-15T07:26:21Z,c2516191-df20-43a3-953a-01599cfee5c9,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.8m8930.0 Mobile/42C802 Safari/534.1"
EVT-001900,CUST-134,bulk_import,configured,2024-03-23T12:20:47Z,36c8f396-4e90-430f-adfd-2176ef8aefd8,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/55.0.824.0 Mobile/70Z813 Safari/532.2"
EVT-000358,CUST-252,api_gateway,error,2024-03-22T21:11:45Z,22d6f0a2-a41f-4d38-8a80-3df87182fcf2,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/29.0.822.0 Safari/534.0"
EVT-001100,CUST-253,api_gateway,disabled,2024-03-20T21:23:03Z,3aff81d1-faca-4c41-9377-0d9dc9117c27,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.1)
EVT-002034,CUST-040,audit_log,used,2024-03-18T23:23:03Z,4ee660ec-3f4b-4506-a901-90da3b4a165b,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/44.0.897.0 Mobile/48W578 Safari/531.0"
EVT-001464,CUST-035,api_gateway,enabled,2024-03-03T15:23:03Z,a85d6083-a06a-4d3a-838b-f10a1357d2fe,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/5386-01-10 09:48:40 Firefox/3.6.3
EVT-001225,CUST-110,workflow_builder,enabled,2024-03-08T22:21:45Z,fb6baf69-a990-4847-8223-a973ce0aaa92,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.1)
EVT-000892,CUST-205,api_gateway,used,2024-03-01T01:33:57Z,9a86040e-7263-4c6a-a4ad-77b02e32a832,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; bn-BD) AppleWebKit/534.1.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.1.2"
EVT-002267,CUST-311,bulk_import,configured,2024-03-27T10:05:59Z,6947af8e-fef7-49a8-94e9-e10a145c343c,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/33.0.820.0 Mobile/59R538 Safari/532.2"
EVT-000859,CUST-227,dashboard,viewed,2024-03-17T16:54:39Z,d97bd00e-3475-4171-82b9-64d676d96b12,Mozilla/5.0 (Windows CE; niu-NU; rv:1.9.2.20) Gecko/3014-05-31 07:36:10 Firefox/3.8
EVT-001159,CUST-123,reporting,viewed,2024-03-12T14:57:26Z,7603ccca-975e-4b27-aad5-d65a7c30761e,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_9; rv:1.9.3.20) Gecko/5993-06-22 15:17:12 Firefox/13.0
EVT-000621,CUST-497,export_tools,used,2024-03-22T06:47:19Z,2e0c5488-a76f-4d3c-a252-2f2656ef26a3,Opera/8.43.(Windows NT 4.0; km-KH) Presto/2.9.181 Version/11.00
EVT-000121,CUST-216,bulk_import,enabled,2024-03-23T13:36:53Z,6243bed7-54ec-4f33-8a62-4cbde582b678,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1; rv:1.9.2.20) Gecko/8474-12-16 05:16:50 Firefox/3.6.12
EVT-000504,CUST-075,audit_log,disabled,2024-03-23T07:24:52Z,92004957-b161-4d16-a9a0-02a45acd1e90,Opera/8.51.(X11; Linux i686; so-ET) Presto/2.9.162 Version/12.00
EVT-002024,CUST-257,workflow_builder,used,2024-03-06T21:58:29Z,9438acf8-c228-4ad2-80f5-4d3a4aeed506,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2032-04-25 07:57:31 Firefox/6.0
EVT-000919,CUST-448,workflow_builder,configured,2024-03-30T13:16:00Z,f8f703ec-70bb-434d-bb9c-73769232cc60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_7 rv:4.0; ar-IN) AppleWebKit/533.29.1 (KHTML, like Gecko) Version/4.0.1 Safari/533.29.1"
EVT-000983,CUST-030,audit_log,viewed,2024-03-23T17:48:40Z,33f96264-de5e-4279-8d2c-614b14c6e496,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_6) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/22.0.810.0 Safari/534.1"
EVT-001538,CUST-043,export_tools,disabled,2024-03-13T14:39:20Z,200963b8-794b-4a09-9090-57844592796f,Mozilla/5.0 (Windows 95; tg-TJ; rv:1.9.0.20) Gecko/8851-09-09 06:20:06 Firefox/3.8
EVT-001466,CUST-058,integrations,disabled,2024-03-15T07:42:12Z,71cea101-3765-4055-97d6-3070b0a4efb5,Opera/8.43.(X11; Linux x86_64; ckb-IQ) Presto/2.9.187 Version/11.00
EVT-002412,CUST-286,api_gateway,used,2024-03-12T19:01:10Z,a37d740c-5c84-444d-976a-3da9b3b777ff,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; raj-IN) AppleWebKit/533.44.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.44.6"
EVT-000396,CUST-350,custom_fields,error,2024-03-23T15:36:15Z,ef10b6cc-dcaa-4994-bdd1-2d570b840c50,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/29.0.898.0 Safari/533.1"
EVT-001348,CUST-206,webhooks,enabled,2024-03-05T23:02:53Z,377c88a0-f54b-4abb-8f7c-5ca08aedea8a,Opera/9.91.(X11; Linux i686; nb-NO) Presto/2.9.160 Version/10.00
EVT-001004,CUST-018,custom_fields,viewed,2024-03-06T09:26:06Z,0ead4e04-a93d-4f91-a6bb-1d3c2cad002a,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; mg-MG) AppleWebKit/533.43.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.43.4"
EVT-002085,CUST-063,webhooks,error,2024-03-30T18:44:21Z,96194fcc-1fd1-468c-b4e6-3e0c1d6e7ab6,Opera/8.42.(Windows NT 6.2; ku-TR) Presto/2.9.165 Version/12.00
EVT-002313,CUST-289,export_tools,disabled,2024-03-05T12:45:51Z,75dc1b20-00ed-4a73-a557-b574e267c372,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/62.0.814.0 Safari/533.2"
EVT-002288,CUST-157,audit_log,configured,2024-03-11T04:43:17Z,767dbc59-e5b9-4b5e-9663-4906d98a2775,Mozilla/5.0 (Windows NT 11.0; bg-BG; rv:1.9.0.20) Gecko/9338-03-29 23:53:10 Firefox/4.0
EVT-001586,CUST-320,export_tools,used,2024-03-14T00:59:46Z,9b1025a3-89f7-4cf7-84a6-27f57cbef196,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.0)
EVT-002410,CUST-420,automation_rules,configured,2024-03-29T03:01:35Z,4ab4ba09-7773-4c59-a2c3-907531019662,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/7119-01-20 10:02:11 Firefox/3.8
EVT-000814,CUST-201,workflow_builder,used,2024-03-12T15:36:39Z,c2f72b1f-b9d4-42d3-8d35-f50cff02bf74,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.1)
EVT-000245,CUST-262,apiGateway,enabled,2024-03-25T04:10:33Z,1c405045-4a22-4ae9-a2f9-cafe2eb23ca3,Opera/8.29.(X11; Linux x86_64; ig-NG) Presto/2.9.166 Version/11.00
EVT-001477,CUST-016,api_gateway,configured,2024-03-09T03:06:41Z,1d848484-4245-4602-8f01-6e18629b7997,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ve-ZA) AppleWebKit/534.49.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.49.7"
EVT-002446,CUST-397,bulk_import,configured,2024-03-04T04:46:12Z,f76852a4-fff0-4450-a649-15e62e7405fe,Opera/8.61.(X11; Linux i686; hr-HR) Presto/2.9.172 Version/11.00
EVT-002158,CUST-325,bulk_import,configured,2024-03-22T18:10:00Z,e9a5aa16-f1a1-4e41-b6ef-5c6a86e47439,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sk-SK) AppleWebKit/535.46.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6535.46.7"
EVT-001905,CUST-161,bulk_import,disabled,2024-03-30T20:41:27Z,c7ecd24e-3143-4cbe-ad45-1b5c77afb54d,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/15.8f0686.0 Mobile/51C496 Safari/531.0"
EVT-002204,CUST-006,workflow_builder,viewed,2024-03-09T00:11:32Z,40cc5d0a-d6ae-4c0b-a16b-964329e70d83,Mozilla/5.0 (Android 2.3.3; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0
EVT-000672,CUST-279,integrations,viewed,2024-03-05T19:52:39Z,f99f5c06-3a24-4e17-9836-a02720507d45,Opera/9.67.(X11; Linux i686; cv-RU) Presto/2.9.164 Version/11.00
EVT-001771,CUST-363,user_management,used,2024-03-18T23:16:43Z,112db7de-565a-402f-9a41-7c45e2fe45b4,Mozilla/5.0 (Windows NT 5.0; fur-IT; rv:1.9.1.20) Gecko/5538-04-20 09:13:09 Firefox/14.0
EVT-002256,CUST-274,custom_fields,disabled,2024-03-25T06:47:06Z,e079a4ca-bc25-4e4b-ab13-a06f2070ee0a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7 rv:3.0; ko-KR) AppleWebKit/535.32.1 (KHTML, like Gecko) Version/4.1 Safari/535.32.1"
EVT-001454,CUST-225,integrations,used,2024-03-25T08:14:14Z,45368ab5-57b5-45d1-b926-f68b1a96b9d0,Opera/9.69.(Windows 98; mi-NZ) Presto/2.9.188 Version/12.00
EVT-000251,CUST-485,api_gateway,used,2024-03-03T21:24:58Z,1224cbd2-b7c4-43ee-9b1f-c6d1388149dc,"Mozilla/5.0 (Windows 95) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/52.0.834.0 Safari/532.2"
EVT-002375,CUST-310,audit_log,used,2024-03-26T01:26:53Z,bb2a94b4-6808-4849-a805-56ed2e696c3f,Opera/8.81.(X11; Linux x86_64; bn-IN) Presto/2.9.188 Version/10.00
EVT-000875,CUST-277,integrations,error,2024-03-16T10:52:40Z,d5411860-8583-40bb-b2fb-59fd0c00f8ff,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.0)
EVT-001154,CUST-274,workflow_builder,error,2024-03-05T11:54:48Z,03cfaa49-e80a-46e7-90c8-f7c928f93da0,Opera/9.53.(Windows NT 6.0; id-ID) Presto/2.9.178 Version/10.00
EVT-001773,CUST-180,audit_log,error,2024-03-07T07:08:20Z,2f90e997-d53c-4528-af85-6d05e995bd67,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; pl-PL) AppleWebKit/535.31.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.31.4"
EVT-001722,CUST-099,workflow_builder,error,2024-03-16T07:08:01Z,af8e1eb7-34ec-4149-b351-eee74a32ce25,"Mozilla/5.0 (Linux; Android 5.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/39.0.897.0 Safari/533.2"
EVT-001372,CUST-020,workflow_builder,disabled,2024-03-05T22:00:19Z,02a6727c-0d16-492b-915b-1487462f9d6e,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/3100-08-14 08:58:39 Firefox/14.0
EVT-000572,CUST-276,webhooks,enabled,2024-03-11T20:58:01Z,c33a8761-618f-478a-a66b-4b6db9ec28ff,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_4) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/25.0.873.0 Safari/531.0"
EVT-001621,CUST-215,workflow_builder,enabled,2024-03-21T07:28:39Z,7bad9046-e9ab-4158-be72-f0e4817d5a03,Opera/8.62.(X11; Linux i686; id-ID) Presto/2.9.162 Version/12.00
EVT-000724,CUST-216,user_management,used,2024-03-12T06:45:00Z,ed3329b7-befe-4e22-ab02-30a03313d402,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/37.0.841.0 Safari/532.0"
EVT-001570,CUST-414,api_gateway,configured,2024-03-28T02:18:38Z,72ff9ea2-c906-405d-b038-d052ae3d132b,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; oc-FR) AppleWebKit/535.15.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.15.1"
EVT-001821,CUST-404,workflow_builder,viewed,2024-03-10T04:01:30Z,7f22fba5-3cc3-497d-bdc1-a9a6109c5648,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/6480-01-15 05:00:58 Firefox/3.8
EVT-000536,CUST-306,reporting,used,2024-03-04T22:58:46Z,9ec6c95e-e1f2-47be-b9f9-9c644684833e,Opera/9.73.(Windows NT 5.01; ckb-IQ) Presto/2.9.183 Version/12.00
EVT-000874,CUST-490,dashboard,disabled,2024-03-13T13:42:09Z,d9a19ca8-f317-4bab-a2e3-2fa7f4cd6362,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.2.5 (KHTML, like Gecko) Version/5.1 Safari/533.2.5"
EVT-001988,CUST-477,audit_log,error,2024-03-05T13:32:35Z,04367209-5706-4281-a015-e29e57dff89e,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/45.0.824.0 Safari/536.2"
EVT-000657,CUST-458,automation_rules,disabled,2024-03-24T09:06:06Z,6928cf38-a469-4b2c-9e83-43bf23e8bb05,Opera/8.75.(Windows NT 10.0; pap-AN) Presto/2.9.186 Version/12.00
EVT-001631,CUST-062,user_management,configured,2024-03-06T23:16:23Z,7672317d-5e3b-4441-9ef9-8613a8f90d8e,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; lv-LV) AppleWebKit/533.23.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.23.4"
EVT-001394,CUST-384,export_tools,viewed,2024-03-27T01:50:08Z,b398e4fc-59dd-4452-a94e-69c370709b65,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/19.0.839.0 Safari/531.2"
EVT-002434,CUST-291,dashboard,error,2024-03-03T15:27:26Z,e7763526-72cf-4873-a69f-d885e572416e,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_6; rv:1.9.3.20) Gecko/5791-01-25 01:10:39 Firefox/3.6.2
EVT-002295,CUST-299,automation_rules,configured,2024-03-03T06:43:29Z,bbd11f4b-6ea5-4d7b-8dca-04c10c54254c,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0)
EVT-000991,CUST-013,dashboard,enabled,2024-03-17T06:04:06Z,6e4ffcf3-1046-4b49-8e90-8ee8f657a9b2,Mozilla/5.0 (Android 4.0.2; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0
EVT-000601,CUST-249,bulk_import,error,2024-03-09T22:03:34Z,e3b93a34-9d77-49b2-9287-e5f485c14181,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0)
EVT-002146,CUST-440,custom_fields,error,2024-03-06T03:40:26Z,0cb3bcc3-5fc9-4d0a-aeca-93ec6b1c39c3,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.27.5 (KHTML, like Gecko) Version/5.0 Safari/532.27.5"
EVT-000893,CUST-326,workflow_builder,error,2024-03-29T04:56:57Z,236603b4-53ae-422e-9147-b235e537cd52,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_0 rv:6.0; wa-BE) AppleWebKit/535.34.2 (KHTML, like Gecko) Version/4.0 Safari/535.34.2"
EVT-001169,CUST-327,user_management,viewed,2024-03-22T15:37:04Z,199f4960-5716-4810-9bbc-b1d653ea4b54,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0 rv:3.0; tig-ER) AppleWebKit/535.29.1 (KHTML, like Gecko) Version/4.0.4 Safari/535.29.1"
EVT-001052,CUST-103,api_gateway,used,2024-03-06T10:41:06Z,4affe799-617d-4629-bf4b-38041b5869fa,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.2.3 (KHTML, like Gecko) Version/5.0 Safari/535.2.3"
EVT-000817,CUST-110,workflow_builder,used,2024-03-27T09:19:39Z,dbf7fa26-e9b8-4caf-8a93-0d39c13d3c53,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/21.0.808.0 Safari/536.2"
EVT-001976,CUST-457,integrations,used,2024-03-16T17:04:59Z,4dde4044-8dae-4332-bc70-01939469709f,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; bs-BA) AppleWebKit/534.37.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.37.7"
EVT-002027,CUST-183,api_gateway,configured,2024-03-26T12:50:14Z,7cfc6b67-7774-4331-b61e-8d10e94b4e51,Mozilla/5.0 (Android 4.1.2; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0
EVT-002298,CUST-021,bulk_import,error,2024-03-05T20:29:11Z,63846a1f-b8f6-4991-9eff-8c706d385708,"Mozilla/5.0 (iPad; CPU iPad OS 17_3 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/58.0.887.0 Mobile/72A942 Safari/531.1"
EVT-000091,CUST-416,dashboard,enabled,2024-03-03T18:56:05Z,e9ddebf5-6311-4aca-848a-f4407fc15858,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.17.7 (KHTML, like Gecko) Version/5.0 Safari/531.17.7"
EVT-001892,CUST-396,dashboard,error,2024-03-16T00:38:12Z,ca2e6933-1593-491b-ae46-44fdcd529255,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/60.0.899.0 Mobile/22T065 Safari/534.2"
